Set,Run #1,Run #1,Run #1,Run #1
Angle (deg),Date and Time,Time (s),Light Intensity (% of scale max),Relative Intensity
,11/27/2018 02:42:35 pm,413.850,10.1,10.09
,11/27/2018 02:42:35 pm,413.900,10.1,10.10
,11/27/2018 02:42:35 pm,413.950,10.1,10.11
,11/27/2018 02:42:36 pm,414.000,10.1,10.09
,11/27/2018 02:42:36 pm,414.050,10.1,10.09
,11/27/2018 02:42:36 pm,414.100,10.1,10.12
,11/27/2018 02:42:36 pm,414.150,10.1,10.12
,11/27/2018 02:42:36 pm,414.200,10.1,10.10
,11/27/2018 02:42:36 pm,414.250,10.1,10.11
,11/27/2018 02:42:36 pm,414.300,10.1,10.11
,11/27/2018 02:42:36 pm,414.350,10.1,10.11
,11/27/2018 02:42:36 pm,414.400,10.2,10.16
,11/27/2018 02:42:36 pm,414.450,10.1,10.11
,11/27/2018 02:42:36 pm,414.500,10.1,10.13
,11/27/2018 02:42:36 pm,414.550,10.1,10.14
,11/27/2018 02:42:36 pm,414.600,10.1,10.11
,11/27/2018 02:42:36 pm,414.650,10.1,10.13
,11/27/2018 02:42:36 pm,414.700,10.1,10.12
,11/27/2018 02:42:36 pm,414.750,10.1,10.13
,11/27/2018 02:42:36 pm,414.800,10.1,10.12
,11/27/2018 02:42:36 pm,414.850,10.1,10.12
,11/27/2018 02:42:36 pm,414.900,10.1,10.12
,11/27/2018 02:42:36 pm,414.950,10.1,10.11
,11/27/2018 02:42:37 pm,415.000,10.1,10.13
,11/27/2018 02:42:37 pm,415.050,10.1,10.13
,11/27/2018 02:42:37 pm,415.100,10.1,10.12
,11/27/2018 02:42:37 pm,415.150,10.1,10.12
,11/27/2018 02:42:37 pm,415.200,10.1,10.12
,11/27/2018 02:42:37 pm,415.250,10.1,10.11
,11/27/2018 02:42:37 pm,415.300,10.1,10.11
,11/27/2018 02:42:37 pm,415.350,10.1,10.10
,11/27/2018 02:42:37 pm,415.400,10.1,10.10
,11/27/2018 02:42:37 pm,415.450,10.1,10.11
,11/27/2018 02:42:37 pm,415.500,10.1,10.11
,11/27/2018 02:42:37 pm,415.550,10.1,10.11
,11/27/2018 02:42:37 pm,415.600,10.1,10.11
,11/27/2018 02:42:37 pm,415.650,10.1,10.11
,11/27/2018 02:42:37 pm,415.700,10.1,10.11
,11/27/2018 02:42:37 pm,415.750,10.1,10.12
,11/27/2018 02:42:37 pm,415.800,10.1,10.12
,11/27/2018 02:42:37 pm,415.850,10.1,10.12
,11/27/2018 02:42:37 pm,415.900,10.1,10.12
,11/27/2018 02:42:37 pm,415.950,10.1,10.12
,11/27/2018 02:42:38 pm,416.000,10.1,10.13
,11/27/2018 02:42:38 pm,416.050,10.1,10.13
,11/27/2018 02:42:38 pm,416.100,10.1,10.13
,11/27/2018 02:42:38 pm,416.150,10.1,10.14
,11/27/2018 02:42:38 pm,416.200,10.1,10.12
,11/27/2018 02:42:38 pm,416.250,10.1,10.13
,11/27/2018 02:42:38 pm,416.300,10.1,10.12
,11/27/2018 02:42:38 pm,416.350,10.1,10.12
,11/27/2018 02:42:38 pm,416.400,10.1,10.12
,11/27/2018 02:42:38 pm,416.450,10.1,10.11
,11/27/2018 02:42:38 pm,416.500,10.1,10.12
,11/27/2018 02:42:38 pm,416.550,10.1,10.12
,11/27/2018 02:42:38 pm,416.600,10.1,10.10
,11/27/2018 02:42:38 pm,416.650,10.1,10.10
