Set,Run #1,Run #1,Run #1,Run #1
angle (deg),Date and Time,Time (s),Light Intensity (% of scale max),Relative Intensity
,11/06/2018 03:33:39 pm,783.750,0.0,0.03
,11/06/2018 03:33:39 pm,783.800,0.0,0.03
,11/06/2018 03:33:39 pm,783.850,0.0,0.03
,11/06/2018 03:33:39 pm,783.900,0.0,0.03
,11/06/2018 03:33:39 pm,783.950,0.0,0.03
,11/06/2018 03:33:40 pm,784.000,0.0,0.03
,11/06/2018 03:33:40 pm,784.050,0.0,0.03
,11/06/2018 03:33:40 pm,784.100,0.0,0.03
,11/06/2018 03:33:40 pm,784.150,0.0,0.03
,11/06/2018 03:33:40 pm,784.200,0.0,0.03
,11/06/2018 03:33:40 pm,784.250,0.0,0.03
,11/06/2018 03:33:40 pm,784.300,0.0,0.03
,11/06/2018 03:33:40 pm,784.350,0.0,0.03
,11/06/2018 03:33:40 pm,784.400,0.0,0.03
,11/06/2018 03:33:40 pm,784.450,0.0,0.03
,11/06/2018 03:33:40 pm,784.500,0.0,0.03
,11/06/2018 03:33:40 pm,784.550,0.0,0.03
,11/06/2018 03:33:40 pm,784.600,0.0,0.03
,11/06/2018 03:33:40 pm,784.650,0.0,0.03
,11/06/2018 03:33:40 pm,784.700,0.0,0.03
,11/06/2018 03:33:40 pm,784.750,0.0,0.03
,11/06/2018 03:33:40 pm,784.800,0.0,0.03
,11/06/2018 03:33:40 pm,784.850,0.0,0.03
,11/06/2018 03:33:40 pm,784.900,0.0,0.03
,11/06/2018 03:33:40 pm,784.950,0.0,0.03
,11/06/2018 03:33:41 pm,785.000,0.0,0.03
,11/06/2018 03:33:41 pm,785.050,0.0,0.03
,11/06/2018 03:33:41 pm,785.100,0.0,0.03
,11/06/2018 03:33:41 pm,785.150,0.0,0.03
,11/06/2018 03:33:41 pm,785.200,0.0,0.03
,11/06/2018 03:33:41 pm,785.250,0.0,0.03
,11/06/2018 03:33:41 pm,785.300,0.0,0.03
,11/06/2018 03:33:41 pm,785.350,0.0,0.03
,11/06/2018 03:33:41 pm,785.400,0.0,0.03
,11/06/2018 03:33:41 pm,785.450,0.0,0.03
,11/06/2018 03:33:41 pm,785.500,0.0,0.03
,11/06/2018 03:33:41 pm,785.550,0.0,0.03
,11/06/2018 03:33:41 pm,785.600,0.0,0.03
,11/06/2018 03:33:41 pm,785.650,0.0,0.03
,11/06/2018 03:33:41 pm,785.700,0.0,0.03
,11/06/2018 03:33:41 pm,785.750,0.0,0.03
,11/06/2018 03:33:41 pm,785.800,0.0,0.03
,11/06/2018 03:33:41 pm,785.850,0.0,0.03
,11/06/2018 03:33:41 pm,785.900,0.0,0.03
,11/06/2018 03:33:41 pm,785.950,0.0,0.03
,11/06/2018 03:33:42 pm,786.000,0.0,0.03
,11/06/2018 03:33:42 pm,786.050,0.0,0.03
,11/06/2018 03:33:42 pm,786.100,0.0,0.03
,11/06/2018 03:33:42 pm,786.150,0.0,0.03
,11/06/2018 03:33:42 pm,786.200,0.0,0.03
,11/06/2018 03:33:42 pm,786.250,0.0,0.03
,11/06/2018 03:33:42 pm,786.300,0.0,0.03
,11/06/2018 03:33:42 pm,786.350,0.0,0.03
,11/06/2018 03:33:42 pm,786.400,0.0,0.03
,11/06/2018 03:33:42 pm,786.450,0.0,0.03
,11/06/2018 03:33:42 pm,786.500,0.0,0.03
,11/06/2018 03:33:42 pm,786.550,0.0,0.03
,11/06/2018 03:33:42 pm,786.600,0.0,0.03
,11/06/2018 03:33:42 pm,786.650,0.0,0.03
,11/06/2018 03:33:42 pm,786.700,0.0,0.03
,11/06/2018 03:33:42 pm,786.750,0.0,0.03
,11/06/2018 03:33:42 pm,786.800,0.0,0.03
,11/06/2018 03:33:42 pm,786.850,0.0,0.03
,11/06/2018 03:33:42 pm,786.900,0.0,0.03
,11/06/2018 03:33:42 pm,786.950,0.0,0.03
,11/06/2018 03:33:43 pm,787.000,0.0,0.03
,11/06/2018 03:33:43 pm,787.050,0.0,0.03
,11/06/2018 03:33:43 pm,787.100,0.0,0.03
,11/06/2018 03:33:43 pm,787.150,0.0,0.03
,11/06/2018 03:33:43 pm,787.200,0.0,0.03
,11/06/2018 03:33:43 pm,787.250,0.0,0.03
,11/06/2018 03:33:43 pm,787.300,0.0,0.03
,11/06/2018 03:33:43 pm,787.350,0.0,0.03
,11/06/2018 03:33:43 pm,787.400,0.0,0.03
,11/06/2018 03:33:43 pm,787.450,0.0,0.03
,11/06/2018 03:33:43 pm,787.500,0.0,0.03
,11/06/2018 03:33:43 pm,787.550,0.0,0.03
,11/06/2018 03:33:43 pm,787.600,0.0,0.03
,11/06/2018 03:33:43 pm,787.650,0.0,0.03
,11/06/2018 03:33:43 pm,787.700,0.0,0.03
,11/06/2018 03:33:43 pm,787.750,0.0,0.03
,11/06/2018 03:33:43 pm,787.800,0.0,0.03
,11/06/2018 03:33:43 pm,787.850,0.0,0.03
,11/06/2018 03:33:43 pm,787.900,0.0,0.03
,11/06/2018 03:33:43 pm,787.950,0.0,0.03
,11/06/2018 03:33:44 pm,788.000,0.0,0.03
,11/06/2018 03:33:44 pm,788.050,0.0,0.03
,11/06/2018 03:33:44 pm,788.100,0.0,0.03
,11/06/2018 03:33:44 pm,788.150,0.0,0.03
,11/06/2018 03:33:44 pm,788.200,0.0,0.03
,11/06/2018 03:33:44 pm,788.250,0.0,0.03
,11/06/2018 03:33:44 pm,788.300,0.0,0.03
,11/06/2018 03:33:44 pm,788.350,0.0,0.03
,11/06/2018 03:33:44 pm,788.400,0.0,0.03
,11/06/2018 03:33:44 pm,788.450,0.0,0.03
,11/06/2018 03:33:44 pm,788.500,0.0,0.03
,11/06/2018 03:33:44 pm,788.550,0.0,0.03
,11/06/2018 03:33:44 pm,788.600,0.0,0.03
,11/06/2018 03:33:44 pm,788.650,0.0,0.03
,11/06/2018 03:33:44 pm,788.700,0.0,0.03
,11/06/2018 03:33:44 pm,788.750,0.0,0.03
,11/06/2018 03:33:44 pm,788.800,0.0,0.03
,11/06/2018 03:33:44 pm,788.850,0.0,0.03
,11/06/2018 03:33:44 pm,788.900,0.0,0.03
,11/06/2018 03:33:44 pm,788.950,0.0,0.03
,11/06/2018 03:33:45 pm,789.000,0.0,0.03
,11/06/2018 03:33:45 pm,789.050,0.0,0.03
,11/06/2018 03:33:45 pm,789.100,0.0,0.03
,11/06/2018 03:33:45 pm,789.150,0.0,0.03
,11/06/2018 03:33:45 pm,789.200,0.0,0.03
,11/06/2018 03:33:45 pm,789.250,0.0,0.03
,11/06/2018 03:33:45 pm,789.300,0.0,0.03
,11/06/2018 03:33:45 pm,789.350,0.0,0.03
,11/06/2018 03:33:45 pm,789.400,0.0,0.03
,11/06/2018 03:33:45 pm,789.450,0.0,0.03
,11/06/2018 03:33:45 pm,789.500,0.0,0.03
,11/06/2018 03:33:45 pm,789.550,0.0,0.03
,11/06/2018 03:33:45 pm,789.600,0.0,0.03
,11/06/2018 03:33:45 pm,789.650,0.0,0.03
,11/06/2018 03:33:45 pm,789.700,0.0,0.03
,11/06/2018 03:33:45 pm,789.750,0.0,0.03
,11/06/2018 03:33:45 pm,789.800,0.0,0.03
,11/06/2018 03:33:45 pm,789.850,0.0,0.03
,11/06/2018 03:33:45 pm,789.900,0.0,0.03
,11/06/2018 03:33:45 pm,789.950,0.0,0.03
,11/06/2018 03:33:46 pm,790.000,0.0,0.03
,11/06/2018 03:33:46 pm,790.050,0.0,0.03
,11/06/2018 03:33:46 pm,790.100,0.0,0.03
,11/06/2018 03:33:46 pm,790.150,0.0,0.03
,11/06/2018 03:33:46 pm,790.200,0.0,0.03
,11/06/2018 03:33:46 pm,790.250,0.0,0.03
,11/06/2018 03:33:46 pm,790.300,0.0,0.03
,11/06/2018 03:33:46 pm,790.350,0.0,0.03
,11/06/2018 03:33:46 pm,790.400,0.0,0.03
,11/06/2018 03:33:46 pm,790.450,0.0,0.03
,11/06/2018 03:33:46 pm,790.500,0.0,0.03
,11/06/2018 03:33:46 pm,790.550,0.0,0.03
,11/06/2018 03:33:46 pm,790.600,0.0,0.03
,11/06/2018 03:33:46 pm,790.650,0.0,0.03
,11/06/2018 03:33:46 pm,790.700,0.0,0.03
,11/06/2018 03:33:46 pm,790.750,0.0,0.03
,11/06/2018 03:33:46 pm,790.800,0.0,0.03
,11/06/2018 03:33:46 pm,790.850,0.0,0.03
,11/06/2018 03:33:46 pm,790.900,0.0,0.03
,11/06/2018 03:33:46 pm,790.950,0.0,0.03
,11/06/2018 03:33:47 pm,791.000,0.0,0.03
,11/06/2018 03:33:47 pm,791.050,0.0,0.03
,11/06/2018 03:33:47 pm,791.100,0.0,0.03
,11/06/2018 03:33:47 pm,791.150,0.0,0.03
,11/06/2018 03:33:47 pm,791.200,0.0,0.03
,11/06/2018 03:33:47 pm,791.250,0.0,0.03
,11/06/2018 03:33:47 pm,791.300,0.0,0.03
,11/06/2018 03:33:47 pm,791.350,0.0,0.03
,11/06/2018 03:33:47 pm,791.400,0.0,0.03
,11/06/2018 03:33:47 pm,791.450,0.0,0.03
,11/06/2018 03:33:47 pm,791.500,0.0,0.03
,11/06/2018 03:33:47 pm,791.550,0.0,0.03
,11/06/2018 03:33:47 pm,791.600,0.0,0.03
,11/06/2018 03:33:47 pm,791.650,0.0,0.03
,11/06/2018 03:33:47 pm,791.700,0.0,0.03
,11/06/2018 03:33:47 pm,791.750,0.0,0.03
,11/06/2018 03:33:47 pm,791.800,0.0,0.03
,11/06/2018 03:33:47 pm,791.850,0.0,0.03
,11/06/2018 03:33:47 pm,791.900,0.0,0.03
,11/06/2018 03:33:47 pm,791.950,0.0,0.03
,11/06/2018 03:33:48 pm,792.000,0.0,0.03
,11/06/2018 03:33:48 pm,792.050,0.0,0.03
,11/06/2018 03:33:48 pm,792.100,0.0,0.03
,11/06/2018 03:33:48 pm,792.150,0.0,0.03
,11/06/2018 03:33:48 pm,792.200,0.0,0.03
,11/06/2018 03:33:48 pm,792.250,0.0,0.03
,11/06/2018 03:33:48 pm,792.300,0.0,0.03
,11/06/2018 03:33:48 pm,792.350,0.0,0.03
,11/06/2018 03:33:48 pm,792.400,0.0,0.03
,11/06/2018 03:33:48 pm,792.450,0.0,0.03
,11/06/2018 03:33:48 pm,792.500,0.0,0.03
,11/06/2018 03:33:48 pm,792.550,0.0,0.03
,11/06/2018 03:33:48 pm,792.600,0.0,0.03
,11/06/2018 03:33:48 pm,792.650,0.0,0.03
,11/06/2018 03:33:48 pm,792.700,0.0,0.03
,11/06/2018 03:33:48 pm,792.750,0.0,0.03
,11/06/2018 03:33:48 pm,792.800,0.0,0.03
,11/06/2018 03:33:48 pm,792.850,0.0,0.03
,11/06/2018 03:33:48 pm,792.900,0.0,0.03
,11/06/2018 03:33:48 pm,792.950,0.0,0.03
,11/06/2018 03:33:49 pm,793.000,0.0,0.03
,11/06/2018 03:33:49 pm,793.050,0.0,0.03
,11/06/2018 03:33:49 pm,793.100,0.0,0.03
,11/06/2018 03:33:49 pm,793.150,0.0,0.03
,11/06/2018 03:33:49 pm,793.200,0.0,0.03
,11/06/2018 03:33:49 pm,793.250,0.0,0.03
,11/06/2018 03:33:49 pm,793.300,0.0,0.03
,11/06/2018 03:33:49 pm,793.350,0.0,0.03
,11/06/2018 03:33:49 pm,793.400,0.0,0.03
,11/06/2018 03:33:49 pm,793.450,0.0,0.03
,11/06/2018 03:33:49 pm,793.500,0.0,0.03
,11/06/2018 03:33:49 pm,793.550,0.0,0.03
,11/06/2018 03:33:49 pm,793.600,0.0,0.03
,11/06/2018 03:33:49 pm,793.650,0.0,0.03
,11/06/2018 03:33:49 pm,793.700,0.0,0.03
,11/06/2018 03:33:49 pm,793.750,0.0,0.03
,11/06/2018 03:33:49 pm,793.800,0.0,0.03
,11/06/2018 03:33:49 pm,793.850,0.0,0.03
,11/06/2018 03:33:49 pm,793.900,0.0,0.03
,11/06/2018 03:33:49 pm,793.950,0.0,0.03
,11/06/2018 03:33:50 pm,794.000,0.0,0.03
,11/06/2018 03:33:50 pm,794.050,0.0,0.03
,11/06/2018 03:33:50 pm,794.100,0.0,0.03
,11/06/2018 03:33:50 pm,794.150,0.0,0.03
,11/06/2018 03:33:50 pm,794.200,0.0,0.03
,11/06/2018 03:33:50 pm,794.250,0.0,0.03
,11/06/2018 03:33:50 pm,794.300,0.0,0.03
,11/06/2018 03:33:50 pm,794.350,0.0,0.03
,11/06/2018 03:33:50 pm,794.400,0.0,0.03
,11/06/2018 03:33:50 pm,794.450,0.0,0.03
,11/06/2018 03:33:50 pm,794.500,0.0,0.03
,11/06/2018 03:33:50 pm,794.550,0.0,0.03
,11/06/2018 03:33:50 pm,794.600,0.0,0.03
,11/06/2018 03:33:50 pm,794.650,0.0,0.03
,11/06/2018 03:33:50 pm,794.700,0.0,0.03
,11/06/2018 03:33:50 pm,794.750,0.0,0.03
,11/06/2018 03:33:50 pm,794.800,0.0,0.03
,11/06/2018 03:33:50 pm,794.850,0.0,0.03
,11/06/2018 03:33:50 pm,794.900,0.0,0.03
,11/06/2018 03:33:50 pm,794.950,0.0,0.03
,11/06/2018 03:33:51 pm,795.000,0.0,0.03
,11/06/2018 03:33:51 pm,795.050,0.0,0.03
,11/06/2018 03:33:51 pm,795.100,0.0,0.03
,11/06/2018 03:33:51 pm,795.150,0.0,0.03
,11/06/2018 03:33:51 pm,795.200,0.0,0.03
,11/06/2018 03:33:51 pm,795.250,0.0,0.03
,11/06/2018 03:33:51 pm,795.300,0.0,0.03
,11/06/2018 03:33:51 pm,795.350,0.0,0.03
,11/06/2018 03:33:51 pm,795.400,0.0,0.03
,11/06/2018 03:33:51 pm,795.450,0.0,0.03
,11/06/2018 03:33:51 pm,795.500,0.0,0.03
,11/06/2018 03:33:51 pm,795.550,0.0,0.03
,11/06/2018 03:33:51 pm,795.600,0.0,0.03
,11/06/2018 03:33:51 pm,795.650,0.0,0.03
,11/06/2018 03:33:51 pm,795.700,0.0,0.03
,11/06/2018 03:33:51 pm,795.750,0.0,0.03
,11/06/2018 03:33:51 pm,795.800,0.0,0.03
,11/06/2018 03:33:51 pm,795.850,0.0,0.03
,11/06/2018 03:33:51 pm,795.900,0.0,0.03
,11/06/2018 03:33:51 pm,795.950,0.0,0.03
,11/06/2018 03:33:52 pm,796.000,0.0,0.03
,11/06/2018 03:33:52 pm,796.050,0.0,0.03
,11/06/2018 03:33:52 pm,796.100,0.0,0.03
,11/06/2018 03:33:52 pm,796.150,0.0,0.03
,11/06/2018 03:33:52 pm,796.200,0.0,0.03
,11/06/2018 03:33:52 pm,796.250,0.0,0.03
,11/06/2018 03:33:52 pm,796.300,0.0,0.03
,11/06/2018 03:33:52 pm,796.350,0.0,0.03
,11/06/2018 03:33:52 pm,796.400,0.0,0.03
,11/06/2018 03:33:52 pm,796.450,0.0,0.03
,11/06/2018 03:33:52 pm,796.500,0.0,0.03
